EVENTS Event Timestamp Hour,EVENTS Pageview Count,EVENTS Share Count,EVENTS Unique Visitors,EVENTS Subscribe,EVENTS Video Start + 30s,EVENTS Nugget Preview CTR,EVENTS Event Count,Pageviews/Events,Spike,Pageview Change,Share Change,Visitor Change,Subscribe Change,Video Change,Nugget Preview CTR Change,Event Change,% Pageview Change,% Share Change,% Visitor Change,% Subscribe Change,% Video Change,% Nugget Preview CTR Change,% Event Change
5/27/15 3:00,69632,1243,62892,24,10502,1.4,576812,12.07,0,-7541,-124,-6065,-5,-735,-0.05,-60241,-9.77,-9.07,-8.80,-17.24,-6.54,-3.45,-9.46
5/27/15 4:00,55065,954,50354,30,8524,1.57,460164,11.97,0,-14567,-289,-12538,6,-1978,0.17,-116648,-20.92,-23.25,-19.94,25.00,-18.83,12.14,-20.22
5/27/15 5:00,44898,828,39391,13,7039,1.64,376438,11.93,0,-10167,-126,-10963,-17,-1485,0.07,-83726,-18.46,-13.21,-21.77,-56.67,-17.42,4.46,-18.19
5/27/15 6:00,37227,645,32485,23,5915,1.69,310636,11.98,0,-7671,-183,-6906,10,-1124,0.05,-65802,-17.09,-22.10,-17.53,76.92,-15.97,3.05,-17.48
5/27/15 7:00,30559,534,27068,16,5155,1.78,262489,11.64,0,-6668,-111,-5417,-7,-760,0.09,-48147,-17.91,-17.21,-16.68,-30.43,-12.85,5.33,-15.50
5/27/15 8:00,25481,493,22605,20,4319,1.63,221186,11.52,0,-5078,-41,-4463,4,-836,-0.15,-41303,-16.62,-7.68,-16.49,25.00,-16.22,-8.43,-15.74
5/27/15 9:00,26867,488,23809,17,4199,1.56,233426,11.51,0,1386,-5,1204,-3,-120,-0.07,12240,5.44,-1.01,5.33,-15.00,-2.78,-4.29,5.53
5/27/15 10:00,35331,558,31823,18,5024,1.35,326392,10.82,0,8464,70,8014,1,825,-0.21,92966,31.50,14.34,33.66,5.88,19.65,-13.46,39.83
5/27/15 11:00,44360,737,41178,19,6308,1.28,392724,11.30,0,9029,179,9355,1,1284,-0.07,66332,25.56,32.08,29.40,5.56,25.56,-5.19,20.32
5/27/15 12:00,49724,825,45972,24,7089,1.26,435256,11.42,0,5364,88,4794,5,781,-0.02,42532,12.09,11.94,11.64,26.32,12.38,-1.56,10.83
5/27/15 13:00,59878,1139,52721,36,8659,1.35,547904,10.93,0,10154,314,6749,12,1570,0.09,112648,20.42,38.06,14.68,50.00,22.15,7.14,25.88
5/27/15 14:00,61314,1136,54627,44,8286,1.32,559578,10.96,0,1436,-3,1906,8,-373,-0.03,11674,2.40,-0.26,3.62,22.22,-4.31,-2.22,2.13
5/27/15 15:00,59853,1044,52684,38,7764,1.34,556024,10.76,0,-1461,-92,-1943,-6,-522,0.02,-3554,-2.38,-8.10,-3.56,-13.64,-6.30,1.52,-0.64
5/27/15 16:00,70107,1406,63404,33,8561,1.28,594427,11.79,0,10254,362,10720,-5,797,-0.06,38403,17.13,34.67,20.35,-13.16,10.27,-4.48,6.91
5/27/15 17:00,71236,1316,64738,53,9337,1.29,650434,10.95,0,1129,-90,1334,20,776,0.01,56007,1.61,-6.40,2.10,60.61,9.06,0.78,9.42
5/27/15 18:00,82559,1333,73959,24,11946,1.35,794157,10.40,0,11323,17,9221,-29,2609,0.06,143723,15.90,1.29,14.24,-54.72,27.94,4.65,22.10
5/27/15 19:00,68405,1074,62230,24,10143,1.43,656595,10.42,0,-14154,-259,-11729,0,-1803,0.08,-137562,-17.14,-19.43,-15.86,0.00,-15.09,5.93,-17.32
5/27/15 20:00,67118,1089,60677,40,9938,1.36,616842,10.88,0,-1287,15,-1553,16,-205,-0.07,-39753,-1.88,1.40,-2.50,66.67,-2.02,-4.90,-6.05
5/27/15 21:00,71864,1116,65343,34,9867,1.45,615622,11.67,0,4746,27,4666,-6,-71,0.09,-1220,7.07,2.48,7.69,-15.00,-0.71,6.62,-0.20
5/27/15 22:00,84466,1357,76648,33,9053,1.25,680980,12.40,0,12602,241,11305,-1,-814,-0.2,65358,17.54,21.59,17.30,-2.94,-8.25,-13.79,10.62
5/27/15 23:00,81855,1314,74201,28,12968,1.24,676953,12.09,0,-2611,-43,-2447,-5,3915,-0.01,-4027,-3.09,-3.17,-3.19,-15.15,43.25,-0.80,-0.59
5/28/15 0:00,80716,1222,73057,22,12016,1.22,671920,12.01,0,-1139,-92,-1144,-6,-952,-0.02,-5033,-1.39,-7.00,-1.54,-21.43,-7.34,-1.61,-0.74
5/28/15 1:00,79916,1151,72719,28,11938,1.23,662042,12.07,0,-800,-71,-338,6,-78,0.01,-9878,-0.99,-5.81,-0.46,27.27,-0.65,0.82,-1.47
5/28/15 2:00,79393,1145,72131,22,12058,1.31,639487,12.42,0,-523,-6,-588,-6,120,0.08,-22555,-0.65,-0.52,-0.81,-21.43,1.01,6.50,-3.41
5/28/15 3:00,70706,1115,63674,20,10621,1.33,570503,12.39,0,-8687,-30,-8457,-2,-1437,0.02,-68984,-10.94,-2.62,-11.72,-9.09,-11.92,1.53,-10.79
5/28/15 4:00,54792,876,49116,18,8479,1.57,447527,12.24,0,-15914,-239,-14558,-2,-2142,0.24,-122976,-22.51,-21.43,-22.86,-10.00,-20.17,18.05,-21.56
5/28/15 5:00,43170,702,38624,21,6742,1.59,370353,11.66,0,-11622,-174,-10492,3,-1737,0.02,-77174,-21.21,-19.86,-21.36,16.67,-20.49,1.27,-17.24
5/28/15 6:00,34000,527,30261,13,5288,1.61,281004,12.10,0,-9170,-175,-8363,-8,-1454,0.02,-89349,-21.24,-24.93,-21.65,-38.10,-21.57,1.26,-24.13
5/28/15 7:00,27777,441,24692,15,4241,1.64,234358,11.85,0,-6223,-86,-5569,2,-1047,0.03,-46646,-18.30,-16.32,-18.40,15.38,-19.80,1.86,-16.60
5/28/15 8:00,23103,364,20635,12,3471,1.57,196182,11.78,0,-4674,-77,-4057,-3,-770,-0.07,-38176,-16.83,-17.46,-16.43,-20.00,-18.16,-4.27,-16.29
5/28/15 9:00,24400,351,21712,6,3511,1.55,205279,11.89,0,1297,-13,1077,-6,40,-0.02,9097,5.61,-3.57,5.22,-50.00,1.15,-1.27,4.64
5/28/15 10:00,31522,455,28518,17,4215,1.5,258067,12.21,0,7122,104,6806,11,704,-0.05,52788,29.19,29.63,31.35,183.33,20.05,-3.23,25.72
5/28/15 11:00,40010,627,36276,21,5412,1.44,320330,12.49,0,8488,172,7758,4,1197,-0.06,62263,26.93,37.80,27.20,23.53,28.40,-4.00,24.13
5/28/15 12:00,46581,718,43585,27,6091,1.41,390994,11.91,0,6571,91,7309,6,679,-0.03,70664,16.42,14.51,20.15,28.57,12.55,-2.08,22.06
5/28/15 13:00,66330,1147,57835,42,9172,1.39,587661,11.29,0,19749,429,14250,15,3081,-0.02,196667,42.40,59.75,32.69,55.56,50.58,-1.42,50.30
5/28/15 14:00,80001,1126,68945,41,10590,1.1,787099,10.16,0,13671,-21,11110,-1,1418,-0.29,199438,20.61,-1.83,19.21,-2.38,15.46,-20.86,33.94
5/28/15 15:00,91217,1145,78091,42,11384,1.09,906293,10.06,0,11216,19,9146,1,794,-0.01,119194,14.02,1.69,13.27,2.44,7.50,-0.91,15.14
5/28/15 16:00,88549,1176,77023,44,11508,1.17,867271,10.21,0,-2668,31,-1068,2,124,0.08,-39022,-2.92,2.71,-1.37,4.76,1.09,7.34,-4.31
5/28/15 17:00,76250,1122,67170,34,9912,1.3,753235,10.12,0,-12299,-54,-9853,-10,-1596,0.13,-114036,-13.89,-4.59,-12.79,-22.73,-13.87,11.11,-13.15
5/28/15 18:00,77837,1137,69376,35,9604,1.23,746643,10.42,0,1587,15,2206,1,-308,-0.07,-6592,2.08,1.34,3.28,2.94,-3.11,-5.38,-0.88
5/28/15 19:00,73409,1023,65985,30,8876,1.22,707321,10.38,0,-4428,-114,-3391,-5,-728,-0.01,-39322,-5.69,-10.03,-4.89,-14.29,-7.58,-0.81,-5.27
5/28/15 20:00,70714,1030,62819,28,8695,1.2,671690,10.53,0,-2695,7,-3166,-2,-181,-0.02,-35631,-3.67,0.68,-4.80,-6.67,-2.04,-1.64,-5.04
5/28/15 21:00,68689,970,60673,21,8809,1.26,608511,11.29,0,-2025,-60,-2146,-7,114,0.06,-63179,-2.86,-5.83,-3.42,-25.00,1.31,5.00,-9.41
5/28/15 22:00,66691,955,59673,28,9897,1.33,647689,10.30,0,-1998,-15,-1000,7,1088,0.07,39178,-2.91,-1.55,-1.65,33.33,12.35,5.56,6.44
5/28/15 23:00,63781,891,57287,30,10518,1.27,633259,10.07,0,-2910,-64,-2386,2,621,-0.06,-14430,-4.36,-6.70,-4.00,7.14,6.27,-4.51,-2.23
5/29/15 0:00,59719,899,53472,25,9527,1.24,540280,11.05,0,-4062,8,-3815,-5,-991,-0.03,-92979,-6.37,0.90,-6.66,-16.67,-9.42,-2.36,-14.68
5/29/15 1:00,60885,896,54174,25,9973,1.21,551504,11.04,0,1166,-3,702,0,446,-0.03,11224,1.95,-0.33,1.31,0.00,4.68,-2.42,2.08
5/29/15 2:00,59694,853,53023,17,9408,1.31,528700,11.29,0,-1191,-43,-1151,-8,-565,0.1,-22804,-1.96,-4.80,-2.12,-32.00,-5.67,8.26,-4.13
5/29/15 3:00,52851,802,46898,29,8305,1.46,470195,11.24,0,-6843,-51,-6125,12,-1103,0.15,-58505,-11.46,-5.98,-11.55,70.59,-11.72,11.45,-11.07
5/29/15 4:00,42195,720,37082,12,6717,1.48,375249,11.24,0,-10656,-82,-9816,-17,-1588,0.02,-94946,-20.16,-10.22,-20.93,-58.62,-19.12,1.37,-20.19
5/29/15 5:00,33196,526,29651,24,5255,1.52,298483,11.12,0,-8999,-194,-7431,12,-1462,0.04,-76766,-21.33,-26.94,-20.04,100.00,-21.77,2.70,-20.46
5/29/15 6:00,25988,428,22850,18,4138,1.7,236385,10.99,0,-7208,-98,-6801,-6,-1117,0.18,-62098,-21.71,-18.63,-22.94,-25.00,-21.26,11.84,-20.80
5/29/15 7:00,21023,331,18510,6,3382,1.64,184973,11.37,0,-4965,-97,-4340,-12,-756,-0.06,-51412,-19.10,-22.66,-18.99,-66.67,-18.27,-3.53,-21.75
5/29/15 8:00,18769,281,16437,11,2838,1.64,167665,11.19,0,-2254,-50,-2073,5,-544,0,-17308,-10.72,-15.11,-11.20,83.33,-16.09,0.00,-9.36
5/29/15 9:00,19311,303,17037,9,2852,1.44,180022,10.73,0,542,22,600,-2,14,-0.2,12357,2.89,7.83,3.65,-18.18,0.49,-12.20,7.37
5/29/15 10:00,25737,333,22979,12,3721,1.29,237784,10.82,0,6426,30,5942,3,869,-0.15,57762,33.28,9.90,34.88,33.33,30.47,-10.42,32.09
5/29/15 11:00,30054,448,27331,20,4565,1.35,272252,11.04,0,4317,115,4352,8,844,0.06,34468,16.77,34.53,18.94,66.67,22.68,4.65,14.50
5/29/15 12:00,36546,521,33031,29,6163,1.46,320855,11.39,0,6492,73,5700,9,1598,0.11,48603,21.60,16.29,20.86,45.00,35.01,8.15,17.85
5/29/15 13:00,49823,874,42913,20,9801,1.53,493455,10.10,0,13277,353,9882,-9,3638,0.07,172600,36.33,67.75,29.92,-31.03,59.03,4.79,53.79
5/29/15 14:00,50736,892,44770,24,9816,1.57,489961,10.36,0,913,18,1857,4,15,0.04,-3494,1.83,2.06,4.33,20.00,0.15,2.61,-0.71
5/29/15 15:00,49720,831,43995,32,8805,1.46,482948,10.30,0,-1016,-61,-775,8,-1011,-0.11,-7013,-2.00,-6.84,-1.73,33.33,-10.30,-7.01,-1.43
5/29/15 16:00,54527,1083,48047,52,8879,1.56,495716,11.00,0,4807,252,4052,20,74,0.1,12768,9.67,30.32,9.21,62.50,0.84,6.85,2.64
5/29/15 17:00,65002,1080,56367,42,9120,1.35,609661,10.66,0,10475,-3,8320,-10,241,-0.21,113945,19.21,-0.28,17.32,-19.23,2.71,-13.46,22.99
5/29/15 18:00,71559,1381,61500,33,9198,1.33,677642,10.56,0,6557,301,5133,-9,78,-0.02,67981,10.09,27.87,9.11,-21.43,0.86,-1.48,11.15
5/29/15 19:00,65888,1153,57863,39,8292,1.36,603670,10.91,0,-5671,-228,-3637,6,-906,0.03,-73972,-7.92,-16.51,-5.91,18.18,-9.85,2.26,-10.92
5/29/15 20:00,64508,1220,56125,37,8677,1.56,615414,10.48,0,-1380,67,-1738,-2,385,0.2,11744,-2.09,5.81,-3.00,-5.13,4.64,14.71,1.95
5/29/15 21:00,83544,1421,72345,37,8042,1.36,721148,11.58,0,19036,201,16220,0,-635,-0.2,105734,29.51,16.48,28.90,0.00,-7.32,-12.82,17.18
5/29/15 22:00,74714,1226,63175,38,8772,1.44,675971,11.05,0,-8830,-195,-9170,1,730,0.08,-45177,-10.57,-13.72,-12.68,2.70,9.08,5.88,-6.26
5/29/15 23:00,71765,1205,62022,26,9300,1.43,598277,12.00,0,-2949,-21,-1153,-12,528,-0.01,-77694,-3.95,-1.71,-1.83,-31.58,6.02,-0.69,-11.49
5/30/15 0:00,64501,1136,57437,29,8606,1.41,547524,11.78,0,-7264,-69,-4585,3,-694,-0.02,-50753,-10.12,-5.73,-7.39,11.54,-7.46,-1.40,-8.48
5/30/15 1:00,60030,1106,53296,27,7686,1.41,514004,11.68,0,-4471,-30,-4141,-2,-920,0,-33520,-6.93,-2.64,-7.21,-6.90,-10.69,0.00,-6.12
5/30/15 2:00,59927,1105,53347,28,7398,1.45,516873,11.59,0,-103,-1,51,1,-288,0.04,2869,-0.17,-0.09,0.10,3.70,-3.75,2.84,0.56
5/30/15 3:00,63367,1143,55633,38,8255,1.48,526553,12.03,0,3440,38,2286,10,857,0.03,9680,5.74,3.44,4.29,35.71,11.58,2.07,1.87
5/30/15 4:00,51363,853,45127,21,6707,1.59,429579,11.96,0,-12004,-290,-10506,-17,-1548,0.11,-96974,-18.94,-25.37,-18.88,-44.74,-18.75,7.43,-18.42
5/30/15 5:00,41198,764,35815,11,5613,1.68,347537,11.85,0,-10165,-89,-9312,-10,-1094,0.09,-82042,-19.79,-10.43,-20.64,-47.62,-16.31,5.66,-19.10
5/30/15 6:00,34184,646,29487,23,4504,1.66,287574,11.89,0,-7014,-118,-6328,12,-1109,-0.02,-59963,-17.03,-15.45,-17.67,109.09,-19.76,-1.19,-17.25
5/30/15 7:00,28988,517,24687,14,3962,1.74,245206,11.82,0,-5196,-129,-4800,-9,-542,0.08,-42368,-15.20,-19.97,-16.28,-39.13,-12.03,4.82,-14.73
5/30/15 8:00,25137,460,22074,18,3464,1.7,213760,11.76,0,-3851,-57,-2613,4,-498,-0.04,-31446,-13.28,-11.03,-10.58,28.57,-12.57,-2.30,-12.82
5/30/15 9:00,22885,457,20084,10,3096,1.85,194066,11.79,0,-2252,-3,-1990,-8,-368,0.15,-19694,-8.96,-0.65,-9.02,-44.44,-10.62,8.82,-9.21
5/30/15 10:00,31268,516,27220,14,3898,1.49,278631,11.22,0,8383,59,7136,4,802,-0.36,84565,36.63,12.91,35.53,40.00,25.90,-19.46,43.58
5/30/15 11:00,47764,678,42361,28,5741,1.31,444585,10.74,1,16496,162,15141,14,1843,-0.18,165954,52.76,31.40,55.62,100.00,47.28,-12.08,59.56
5/30/15 12:00,62767,871,55093,35,8006,1.35,587066,10.69,0,15003,193,12732,7,2265,0.04,142481,31.41,28.47,30.06,25.00,39.45,3.05,32.05
5/30/15 13:00,68847,1028,60738,42,9128,1.36,647905,10.63,0,6080,157,5645,7,1122,0.01,60839,9.69,18.03,10.25,20.00,14.01,0.74,10.36
5/30/15 14:00,67858,1041,59020,51,9371,1.44,642214,10.57,0,-989,13,-1718,9,243,0.08,-5691,-1.44,1.26,-2.83,21.43,2.66,5.88,-0.88
5/30/15 15:00,78979,1179,68944,41,7716,1.64,649077,12.17,0,11121,138,9924,-10,-1655,0.2,6863,16.39,13.26,16.81,-19.61,-17.66,13.89,1.07
5/30/15 16:00,60904,978,54526,29,6306,1.86,485000,12.56,0,-18075,-201,-14418,-12,-1410,0.22,-164077,-22.89,-17.05,-20.91,-29.27,-18.27,13.41,-25.28
5/30/15 17:00,53750,873,46845,37,5622,1.84,432800,12.42,0,-7154,-105,-7681,8,-684,-0.02,-52200,-11.75,-10.74,-14.09,27.59,-10.85,-1.08,-10.76
5/30/15 18:00,54305,853,48129,18,5493,1.75,443100,12.26,0,555,-20,1284,-19,-129,-0.09,10300,1.03,-2.29,2.74,-51.35,-2.29,-4.89,2.38
5/30/15 19:00,47849,857,43016,30,4948,1.76,390421,12.26,0,-6456,4,-5113,12,-545,0.01,-52679,-11.89,0.47,-10.62,66.67,-9.92,0.57,-11.89
5/30/15 20:00,52127,944,46665,26,4558,1.65,413391,12.61,0,4278,87,3649,-4,-390,-0.11,22970,8.94,10.15,8.48,-13.33,-7.88,-6.25,5.88
5/30/15 21:00,55099,1069,48897,29,6894,1.71,447722,12.31,0,2972,125,2232,3,2336,0.06,34331,5.70,13.24,4.78,11.54,51.25,3.64,8.30
5/30/15 22:00,55590,923,49797,21,7263,1.68,453322,12.26,0,491,-146,900,-8,369,-0.03,5600,0.89,-13.66,1.84,-27.59,5.35,-1.75,1.25
5/30/15 23:00,53035,907,47303,27,7017,1.68,429820,12.34,0,-2555,-16,-2494,6,-246,0,-23502,-4.60,-1.73,-5.01,28.57,-3.39,0.00,-5.18
5/31/15 0:00,65000,1152,58301,38,6607,2.38,506559,12.83,0,11965,245,10998,11,-410,0.7,76739,22.56,27.01,23.25,40.74,-5.84,41.67,17.85
5/31/15 1:00,62794,1020,57581,33,6214,1.67,487094,12.89,0,-2206,-132,-720,-5,-393,-0.71,-19465,-3.39,-11.46,-1.23,-13.16,-5.95,-29.83,-3.84
5/31/15 2:00,61056,995,54601,31,6024,1.72,474226,12.87,0,-1738,-25,-2980,-2,-190,0.05,-12868,-2.77,-2.45,-5.18,-6.06,-3.06,2.99,-2.64
5/31/15 3:00,61233,1036,55475,38,5740,1.71,470527,13.01,0,177,41,874,7,-284,-0.01,-3699,0.29,4.12,1.60,22.58,-4.71,-0.58,-0.78
5/31/15 4:00,50137,891,45114,31,4857,1.87,388794,12.90,0,-11096,-145,-10361,-7,-883,0.16,-81733,-18.12,-14.00,-18.68,-18.42,-15.38,9.36,-17.37
5/31/15 5:00,41526,758,37159,26,4344,1.91,328335,12.65,0,-8611,-133,-7955,-5,-513,0.04,-60459,-17.17,-14.93,-17.63,-16.13,-10.56,2.14,-15.55
5/31/15 6:00,34299,695,30312,26,3772,1.98,272444,12.59,0,-7227,-63,-6847,0,-572,0.07,-55891,-17.40,-8.31,-18.43,0.00,-13.17,3.66,-17.02
5/31/15 7:00,29055,558,25430,16,3335,2.03,231117,12.57,0,-5244,-137,-4882,-10,-437,0.05,-41327,-15.29,-19.71,-16.11,-38.46,-11.59,2.53,-15.17
5/31/15 8:00,25641,441,22542,16,3216,2.07,207608,12.35,0,-3414,-117,-2888,0,-119,0.04,-23509,-11.75,-20.97,-11.36,0.00,-3.57,1.97,-10.17
5/31/15 9:00,23404,424,20805,11,2929,1.95,192497,12.16,0,-2237,-17,-1737,-5,-287,-0.12,-15111,-8.72,-3.85,-7.71,-31.25,-8.92,-5.80,-7.28
5/31/15 10:00,25552,433,22878,13,3111,1.88,209196,12.21,0,2148,9,2073,2,182,-0.07,16699,9.18,2.12,9.96,18.18,6.21,-3.59,8.67
5/31/15 11:00,33736,599,30015,34,3745,1.98,268917,12.55,0,8184,166,7137,21,634,0.1,59721,32.03,38.34,31.20,161.54,20.38,5.32,28.55
5/31/15 12:00,45707,810,41758,32,4646,1.88,354297,12.90,0,11971,211,11743,-2,901,-0.1,85380,35.48,35.23,39.12,-5.88,24.06,-5.05,31.75
5/31/15 13:00,53173,914,48000,34,5374,1.88,409984,12.97,0,7466,104,6242,2,728,0,55687,16.33,12.84,14.95,6.25,15.67,0.00,15.72
5/31/15 14:00,55185,953,49782,42,5513,2.01,422560,13.06,0,2012,39,1782,8,139,0.13,12576,3.78,4.27,3.71,23.53,2.59,6.91,3.07
5/31/15 15:00,62244,1030,55811,35,6475,1.82,490416,12.69,0,7059,77,6029,-7,962,-0.19,67856,12.79,8.08,12.11,-16.67,17.45,-9.45,16.06
5/31/15 16:00,60296,1010,54020,34,6246,1.8,476984,12.64,0,-1948,-20,-1791,-1,-229,-0.02,-13432,-3.13,-1.94,-3.21,-2.86,-3.54,-1.10,-2.74
5/31/15 17:00,53555,876,48487,25,5674,1.82,425815,12.58,0,-6741,-134,-5533,-9,-572,0.02,-51169,-11.18,-13.27,-10.24,-26.47,-9.16,1.11,-10.73
5/31/15 18:00,55422,1006,50236,32,5901,1.68,442831,12.52,0,1867,130,1749,7,227,-0.14,17016,3.49,14.84,3.61,28.00,4.00,-7.69,4.00
5/31/15 19:00,50493,863,46039,40,5228,1.63,402819,12.53,0,-4929,-143,-4197,8,-673,-0.05,-40012,-8.89,-14.21,-8.35,25.00,-11.40,-2.98,-9.04
5/31/15 20:00,50022,859,46116,33,5251,1.73,397455,12.59,0,-471,-4,77,-7,23,0.1,-5364,-0.93,-0.46,0.17,-17.50,0.44,6.13,-1.33
5/31/15 21:00,48533,829,44589,24,5309,1.66,387636,12.52,0,-1489,-30,-1527,-9,58,-0.07,-9819,-2.98,-3.49,-3.31,-27.27,1.10,-4.05,-2.47
5/31/15 22:00,52044,847,48037,31,7688,1.51,427697,12.17,0,3511,18,3448,7,2379,-0.15,40061,7.23,2.17,7.73,29.17,44.81,-9.04,10.33
5/31/15 23:00,55507,929,51573,25,10120,1.39,473185,11.73,0,3463,82,3536,-6,2432,-0.12,45488,6.65,9.68,7.36,-19.35,31.63,-7.95,10.64
6/1/15 0:00,56446,911,52235,23,9856,1.37,488097,11.56,0,939,-18,662,-2,-264,-0.02,14912,1.69,-1.94,1.28,-8.00,-2.61,-1.44,3.15
6/1/15 1:00,52207,793,48334,25,8568,1.36,457059,11.42,0,-4239,-118,-3901,2,-1288,-0.01,-31038,-7.51,-12.95,-7.47,8.70,-13.07,-0.73,-6.36
6/1/15 2:00,50622,789,46593,29,8033,1.44,423746,11.95,0,-1585,-4,-1741,4,-535,0.08,-33313,-3.04,-0.50,-3.60,16.00,-6.24,5.88,-7.29
6/1/15 3:00,48320,829,44949,15,9356,1.61,419999,11.50,0,-2302,40,-1644,-14,1323,0.17,-3747,-4.55,5.07,-3.53,-48.28,16.47,11.81,-0.88
6/1/15 4:00,38002,585,34434,19,7193,1.64,324550,11.71,0,-10318,-244,-10515,4,-2163,0.03,-95449,-21.35,-29.43,-23.39,26.67,-23.12,1.86,-22.73
6/1/15 5:00,30124,515,27241,9,5747,1.62,258033,11.67,0,-7878,-70,-7193,-10,-1446,-0.02,-66517,-20.73,-11.97,-20.89,-52.63,-20.10,-1.22,-20.50
6/1/15 6:00,23793,432,21256,11,4749,1.72,206729,11.51,0,-6331,-83,-5985,2,-998,0.1,-51304,-21.02,-16.12,-21.97,22.22,-17.37,6.17,-19.88
6/1/15 7:00,18634,287,16681,9,3717,1.73,164345,11.34,0,-5159,-145,-4575,-2,-1032,0.01,-42384,-21.68,-33.56,-21.52,-18.18,-21.73,0.58,-20.50
6/1/15 8:00,15819,256,14261,6,3240,1.6,141145,11.21,0,-2815,-31,-2420,-3,-477,-0.13,-23200,-15.11,-10.80,-14.51,-33.33,-12.83,-7.51,-14.12
6/1/15 9:00,16016,291,14599,4,3030,1.51,141175,11.34,0,197,35,338,-2,-210,-0.09,30,1.25,13.67,2.37,-33.33,-6.48,-5.63,0.02
6/1/15 10:00,20396,301,18587,15,3562,1.49,172543,11.82,0,4380,10,3988,11,532,-0.02,31368,27.35,3.44,27.32,275.00,17.56,-1.32,22.22
6/1/15 11:00,25564,423,23279,11,4609,1.53,214356,11.93,0,5168,122,4692,-4,1047,0.04,41813,25.34,40.53,25.24,-26.67,29.39,2.68,24.23
6/1/15 12:00,47672,607,44345,21,5416,1.26,397412,12.00,1,22108,184,21066,10,807,-0.27,183056,86.48,43.50,90.49,90.91,17.51,-17.65,85.40
6/1/15 13:00,57446,724,52072,26,5895,1.27,473456,12.13,0,9774,117,7727,5,479,0.01,76044,20.50,19.28,17.42,23.81,8.84,0.79,19.13
6/1/15 14:00,49518,602,45657,23,5741,1.31,422991,11.71,0,-7928,-122,-6415,-3,-154,0.04,-50465,-13.80,-16.85,-12.32,-11.54,-2.61,3.15,-10.66
6/1/15 15:00,42503,553,38730,23,5271,1.3,371301,11.45,0,-7015,-49,-6927,0,-470,-0.01,-51690,-14.17,-8.14,-15.17,0.00,-8.19,-0.76,-12.22
6/1/15 16:00,39459,510,35630,16,5137,1.38,341840,11.54,0,-3044,-43,-3100,-7,-134,0.08,-29461,-7.16,-7.78,-8.00,-30.43,-2.54,6.15,-7.93
6/1/15 17:00,38751,537,34915,22,4484,1.32,354624,10.93,0,-708,27,-715,6,-653,-0.06,12784,-1.79,5.29,-2.01,37.50,-12.71,-4.35,3.74
6/1/15 18:00,45284,579,41730,17,4378,1.35,421465,10.74,0,6533,42,6815,-5,-106,0.03,66841,16.86,7.82,19.52,-22.73,-2.36,2.27,18.85
6/1/15 19:00,69180,950,58768,24,7983,1.22,611716,11.31,1,23896,371,17038,7,3605,-0.13,190251,52.77,64.08,40.83,41.18,82.34,-9.63,45.14
6/1/15 20:00,88416,1237,75632,31,12487,1.27,818481,10.80,0,19236,287,16864,7,4504,0.05,206765,27.81,30.21,28.70,29.17,56.42,4.10,33.80
6/1/15 21:00,99244,1203,85679,23,24633,1.19,915999,10.83,0,10828,-34,10047,-8,12146,-0.08,97518,12.25,-2.75,13.28,-25.81,97.27,-6.30,11.91
6/1/15 22:00,98100,1337,85145,31,22617,1.23,857634,11.44,0,-1144,134,-534,8,-2016,0.04,-58365,-1.15,11.14,-0.62,34.78,-8.18,3.36,-6.37
6/1/15 23:00,89408,1233,78794,26,18654,1.29,770295,11.61,0,-8692,-104,-6351,-5,-3963,0.06,-87339,-8.86,-7.78,-7.46,-16.13,-17.52,4.88,-10.18
6/2/15 0:00,90904,1244,79260,22,16446,1.29,778988,11.67,0,1496,11,466,-4,-2208,0,8693,1.67,0.89,0.59,-15.38,-11.84,0.00,1.13
6/2/15 1:00,83924,1152,72480,40,15646,1.33,712504,11.78,0,-6980,-92,-6780,18,-800,0.04,-66484,-7.68,-7.40,-8.55,81.82,-4.86,3.10,-8.53
6/2/15 2:00,76940,1098,67694,27,13365,1.35,641372,12.00,0,-6984,-54,-4786,-13,-2281,0.02,-71132,-8.32,-4.69,-6.60,-32.50,-14.58,1.50,-9.98
6/2/15 3:00,68622,969,60742,17,11106,1.46,565187,12.14,0,-8318,-129,-6952,-10,-2259,0.11,-76185,-10.81,-11.75,-10.27,-37.04,-16.90,8.15,-11.88
6/2/15 4:00,53208,763,47514,29,8562,1.51,449791,11.83,0,-15414,-206,-13228,12,-2544,0.05,-115396,-22.46,-21.26,-21.78,70.59,-22.91,3.42,-20.42
6/2/15 5:00,42620,621,36553,19,6726,1.65,354458,12.02,0,-10588,-142,-10961,-10,-1836,0.14,-95333,-19.90,-18.61,-23.07,-34.48,-21.44,9.27,-21.19
6/2/15 6:00,33073,452,28899,7,5068,1.63,288200,11.48,0,-9547,-169,-7654,-12,-1658,-0.02,-66258,-22.40,-27.21,-20.94,-63.16,-24.65,-1.21,-18.69
6/2/15 7:00,25263,346,21871,13,3660,1.62,219387,11.52,0,-7810,-106,-7028,6,-1408,-0.01,-68813,-23.61,-23.45,-24.32,85.71,-27.78,-0.61,-23.88
6/2/15 8:00,21403,320,18809,11,3092,1.6,181237,11.81,0,-3860,-26,-3062,-2,-568,-0.02,-38150,-15.28,-7.51,-14.00,-15.38,-15.52,-1.23,-17.39
