EVENTS Event Timestamp Hour,EVENTS Pageview Count,EVENTS Share Count,EVENTS Unique Visitors,EVENTS Subscribe,EVENTS Video Start + 30s,EVENTS Nugget Preview CTR,EVENTS Event Count,Pageviews/Events,Spike
6/19/15 12:00,48695,746,45671,31,1562,0.96,395624,12.31,0
6/19/15 13:00,56299,1079,50091,36,3225,1.29,459582,12.25,0
6/19/15 14:00,52974,995,47288,38,3011,1.32,430747,12.30,0
6/19/15 15:00,47638,813,42866,23,3079,1.27,389693,12.22,0
6/19/15 16:00,50744,937,46469,26,4035,1.19,416450,12.18,0
6/19/15 17:00,57033,931,51575,33,5134,1.19,491695,11.60,0
6/19/15 18:00,62145,946,55675,29,8352,1.17,579196,10.73,0
6/19/15 19:00,57303,809,51109,20,6512,1.18,550332,10.41,0
6/19/15 20:00,57635,822,52386,26,6884,1.19,537395,10.72,0
6/19/15 21:00,57886,822,52569,38,6010,1.15,537056,10.78,0
6/19/15 22:00,55327,916,50531,26,5511,1.17,500286,11.06,0
6/19/15 23:00,55611,826,50906,30,4878,1.06,476364,11.67,0
6/20/15 0:00,55555,866,50540,27,6608,1.09,459955,12.08,0
6/20/15 1:00,54633,820,50209,26,6265,1.05,449171,12.16,0
6/20/15 2:00,51471,820,46987,39,5738,1.19,418079,12.31,0
6/20/15 3:00,54027,903,49560,32,5050,1.18,440039,12.28,0
6/20/15 4:00,42171,686,38002,13,4297,1.24,343647,12.27,0
6/20/15 5:00,34065,583,30065,21,3715,1.3,278347,12.24,0
6/20/15 6:00,28082,480,25261,15,3038,1.36,226707,12.39,0
6/20/15 7:00,23585,432,20702,14,2763,1.51,192292,12.27,0
6/20/15 8:00,19842,337,17656,13,2381,1.41,163701,12.12,0
6/20/15 9:00,19225,346,17241,9,2187,1.46,159169,12.08,0
6/20/15 10:00,23273,385,20748,13,2426,1.34,193652,12.02,0
6/20/15 11:00,29466,472,26408,18,3058,1.35,234809,12.55,0
6/20/15 12:00,36988,569,33106,30,3606,1.35,296594,12.47,0
6/20/15 13:00,41268,706,37073,30,4397,1.38,330906,12.47,0
6/20/15 14:00,40880,643,37570,32,4516,1.27,331355,12.34,0
6/20/15 15:00,41675,648,37911,29,4275,1.28,335407,12.43,0
6/20/15 16:00,40180,721,36312,39,3877,1.29,330472,12.16,0
6/20/15 17:00,35145,559,31328,26,3462,1.28,288902,12.17,0
6/20/15 18:00,36814,593,32756,31,3151,1.32,303657,12.12,0
6/20/15 19:00,32278,562,28696,25,2931,1.38,267291,12.08,0
6/20/15 20:00,31062,524,27625,14,2940,1.34,256954,12.09,0
6/20/15 21:00,29125,505,25890,17,2770,1.42,239142,12.18,0
6/20/15 22:00,29454,453,26433,16,2833,1.3,246890,11.93,0
6/20/15 23:00,27496,421,24602,15,2701,1.26,230702,11.92,0
6/21/15 0:00,29000,466,25905,14,3073,1.2,244365,11.87,0
6/21/15 1:00,29539,429,26179,23,2944,1.28,246983,11.96,0
6/21/15 2:00,29938,440,26488,20,2932,1.88,249080,12.02,0
6/21/15 3:00,34247,621,30574,26,3775,1.69,283092,12.10,0
6/21/15 4:00,27298,491,24304,13,3215,1.5,225539,12.10,0
6/21/15 5:00,22365,445,20111,11,2830,1.54,188088,11.89,0
6/21/15 6:00,18646,353,16552,11,2067,1.72,146561,12.72,0
6/21/15 7:00,15412,272,13682,7,2082,1.54,131218,11.75,0
6/21/15 8:00,13418,262,11725,7,1900,1.57,114972,11.67,0
6/21/15 9:00,11819,202,10450,13,1547,1.63,101673,11.62,0
6/21/15 10:00,13121,199,11786,13,1680,1.42,112565,11.66,0
6/21/15 11:00,16290,270,14952,16,2103,1.34,137151,11.88,0
6/21/15 12:00,20355,321,18212,15,2690,1.5,171046,11.90,0
6/21/15 13:00,25752,406,22850,25,4671,1.53,220371,11.69,0
6/21/15 14:00,26349,479,23508,20,4431,1.47,233643,11.28,0
6/21/15 15:00,29646,511,26174,21,3977,1.29,262434,11.30,0
6/21/15 16:00,25759,486,22538,16,3415,1.31,232744,11.07,0
6/21/15 17:00,23911,364,20851,17,3305,1.44,218632,10.94,0
6/21/15 18:00,26114,470,23036,18,2986,1.28,239569,10.90,0
6/21/15 19:00,24113,404,20847,18,2816,1.44,222536,10.84,0
6/21/15 20:00,35451,525,31227,18,7121,1.1,331126,10.71,0
6/21/15 21:00,36078,541,33016,21,7026,1.25,329460,10.95,0
6/21/15 22:00,39520,614,35887,11,6686,1.21,358081,11.04,0
6/21/15 23:00,36341,575,32550,20,5863,1.2,328193,11.07,0
6/22/15 0:00,42970,713,38762,12,5148,1.09,363552,11.82,0
6/22/15 1:00,39218,626,35454,23,5183,1.17,337144,11.63,0
6/22/15 2:00,38835,609,35255,24,5317,1.19,335563,11.57,0
6/22/15 3:00,40434,628,35869,14,5269,1.25,348523,11.60,0
6/22/15 4:00,33614,487,29891,9,4594,1.23,291848,11.52,0
6/22/15 5:00,27649,437,25280,5,4201,1.29,244601,11.30,0
6/22/15 6:00,23154,337,21106,8,3749,1.32,204159,11.34,0
6/22/15 7:00,19366,287,17513,4,3465,1.39,176435,10.98,0
6/22/15 8:00,17124,241,15563,4,3045,1.31,166024,10.31,0
6/22/15 9:00,17377,212,15615,12,2954,1.27,171446,10.14,0
6/22/15 10:00,21183,309,19289,7,3254,1.18,190216,11.14,0
6/22/15 11:00,28124,408,25247,18,4259,1.16,251018,11.20,0
6/22/15 12:00,31110,435,28024,21,4893,1.21,277820,11.20,0
6/22/15 13:00,38830,592,32734,21,5491,1.22,360209,10.78,0
6/22/15 14:00,36764,606,30921,12,5739,1.33,350901,10.48,0
6/22/15 15:00,34897,518,30382,11,6130,1.26,341984,10.20,0
6/22/15 16:00,37449,574,31581,17,6280,1.3,365242,10.25,0
6/22/15 17:00,35593,575,30594,24,6401,1.37,358097,9.94,0
6/22/15 18:00,32512,517,28286,12,5850,1.33,323607,10.05,0
6/22/15 19:00,32096,530,27755,25,5812,1.34,314166,10.22,0
6/22/15 20:00,32201,483,28057,14,5935,1.3,313970,10.26,0
6/22/15 21:00,33082,524,28858,12,6802,1.42,323360,10.23,0
6/22/15 22:00,51363,656,46584,23,6803,1.41,424494,12.10,1
6/22/15 23:00,43456,617,37063,18,6605,1.36,357232,12.16,0
6/23/15 0:00,41243,595,36294,24,6817,1.31,352454,11.70,0
6/23/15 1:00,42137,558,36759,18,7135,1.33,350256,12.03,0
6/23/15 2:00,43755,597,36891,21,8441,1.34,349261,12.53,0
6/23/15 3:00,43815,680,37800,16,8662,1.31,358134,12.23,0
6/23/15 4:00,34999,516,30147,14,7747,1.44,293669,11.92,0
6/23/15 5:00,28103,364,24185,7,6219,1.32,242508,11.59,0
6/23/15 6:00,22543,292,19505,10,4946,1.37,194688,11.58,0
6/23/15 7:00,17462,233,14837,10,3786,1.34,147605,11.83,0
6/23/15 8:00,16479,196,12592,9,3054,1.4,130037,12.67,0
6/23/15 9:00,16391,227,12605,12,2909,1.52,127282,12.88,0
6/23/15 10:00,19034,292,16563,8,3917,1.46,156782,12.14,0
6/23/15 11:00,25075,382,22483,15,5833,1.4,209303,11.98,0
6/23/15 12:00,29041,423,25919,12,7657,1.38,255704,11.36,0
6/23/15 13:00,40083,573,34263,27,10449,1.43,387402,10.35,0
6/23/15 14:00,40098,607,34983,24,11847,1.25,388552,10.32,0
6/23/15 15:00,49501,837,44655,36,12997,1.31,442168,11.20,0
6/23/15 16:00,50593,857,45290,26,14181,1.23,480023,10.54,0
6/23/15 17:00,49440,748,44695,28,14128,1.21,455841,10.85,0
6/23/15 18:00,60478,921,53938,24,19391,1.05,599246,10.09,0
6/23/15 19:00,56969,896,52119,38,19133,1.11,575528,9.90,0
6/23/15 20:00,57967,918,52710,39,19534,1.08,597155,9.71,0
6/23/15 21:00,57179,794,53169,27,19009,1.06,589721,9.70,0
6/23/15 22:00,62292,950,57795,33,17938,1.08,576837,10.80,0
6/23/15 23:00,90537,1952,82738,68,37313,0.92,879808,10.29,0
6/24/15 0:00,96285,1994,88033,96,41553,0.97,934499,10.30,0
6/24/15 1:00,103270,2119,95886,79,46103,1.02,990871,10.42,0
6/24/15 2:00,104415,1929,97278,92,47605,1.05,999763,10.44,0
6/24/15 3:00,95282,1908,87728,65,44461,1.06,915891,10.40,0
6/24/15 4:00,75031,1412,70531,49,35329,1.16,725474,10.34,0
6/24/15 5:00,57571,1013,53918,42,27402,1.21,563154,10.22,0
6/24/15 6:00,43913,745,41940,34,21495,1.23,432351,10.16,0
6/24/15 7:00,34252,596,31774,28,16920,1.15,344728,9.94,0
6/24/15 8:00,29553,427,27630,20,14772,1.26,298832,9.89,0
6/24/15 9:00,30708,505,29016,25,15200,1.15,304214,10.09,0
6/24/15 10:00,43087,727,41718,30,20877,1.03,413304,10.43,0
6/24/15 11:00,57773,963,54384,42,28395,1.09,558791,10.34,0
6/24/15 12:00,67501,1163,64258,65,34028,1.02,658730,10.25,0
6/24/15 13:00,80918,1521,74424,85,36579,1.31,803440,10.07,0
6/24/15 14:00,82449,1522,76193,78,36352,1.23,851600,9.68,0
6/24/15 15:00,92812,1504,84839,84,33747,1.03,955690,9.71,0
6/24/15 16:00,86906,1506,79120,56,30569,1.12,901556,9.64,0
6/24/15 17:00,85935,1317,79022,56,28289,1.08,914349,9.40,0
6/24/15 18:00,85031,1296,77481,81,26646,1.07,917351,9.27,0
6/24/15 19:00,79570,1204,72640,74,25409,1,853536,9.32,0
6/24/15 20:00,87826,1312,80434,42,26208,1.01,895889,9.80,0
6/24/15 21:00,80470,1268,74982,59,26488,1.11,798704,10.08,0
6/24/15 22:00,73637,1141,68718,56,25051,1.02,731639,10.06,0
6/24/15 23:00,87222,1591,80999,60,35456,0.97,841866,10.36,0
6/25/15 0:00,92175,1562,85778,84,36874,1.04,890573,10.35,0
6/25/15 1:00,91671,1563,84869,89,35236,0.97,878016,10.44,0
6/25/15 2:00,89337,1510,82441,89,34394,1.02,847109,10.55,0
6/25/15 3:00,79999,1398,74368,55,30114,1.08,752721,10.63,0
6/25/15 4:00,59528,1016,55715,49,24118,1.09,563578,10.56,0
6/25/15 5:00,46182,793,43463,37,19076,1.2,439482,10.51,0
6/25/15 6:00,37163,599,34150,22,16025,1.26,355642,10.45,0
6/25/15 7:00,29938,451,27739,20,13257,1.2,291473,10.27,0
6/25/15 8:00,25491,346,23694,18,11340,1.18,250858,10.16,0
6/25/15 9:00,25860,402,24155,16,11404,1.14,253786,10.19,0
6/25/15 10:00,32601,482,30388,18,13827,1.15,309948,10.52,0
6/25/15 11:00,42079,654,41047,42,17883,1.07,394575,10.66,0
6/25/15 12:00,48999,733,46551,56,20651,1.1,470608,10.41,0
6/25/15 13:00,60474,1005,54750,33,23523,1.33,607437,9.96,0
6/25/15 14:00,56203,916,50892,50,22069,1.24,566993,9.91,0
6/25/15 15:00,60361,972,54962,52,20727,1.19,573490,10.53,0
6/25/15 16:00,59942,1033,53955,50,19260,1.23,581253,10.31,0
6/25/15 17:00,57790,923,52405,39,18051,1.11,576372,10.03,0
6/25/15 18:00,99141,958,93259,61,16147,0.58,1035546,9.57,1
6/25/15 19:00,105297,996,101152,58,15141,0.62,1119360,9.41,0
6/25/15 20:00,226565,3311,239325,75,13674,0.5,1897768,11.94,1
6/25/15 21:00,197158,3487,230319,72,16395,0.7,1734959,11.36,0
6/25/15 22:00,176490,3190,168934,60,16272,0.66,1487966,11.86,0
6/25/15 23:00,153632,2858,148538,70,14274,0.72,1211306,12.68,0
6/26/15 0:00,149015,2637,142667,62,14170,0.69,1159121,12.86,0
6/26/15 1:00,141621,2566,135322,40,13959,0.7,1098564,12.89,0
6/26/15 2:00,128864,2373,122682,58,13598,0.73,999583,12.89,0
6/26/15 3:00,117764,2133,111537,45,11511,0.8,943695,12.48,0
6/26/15 4:00,90804,1692,85937,36,9469,0.86,730964,12.42,0
6/26/15 5:00,97410,1694,91802,33,7678,0.89,710990,13.70,0
6/26/15 6:00,66856,1223,63154,21,6350,1.07,493961,13.53,0
6/26/15 7:00,44789,858,42886,20,5124,1.08,348990,12.83,0
6/26/15 8:00,34854,600,32919,14,4169,1.03,278214,12.53,0
6/26/15 9:00,35225,580,32682,10,3938,0.97,282347,12.48,0
6/26/15 10:00,48753,761,46808,26,4820,0.85,375678,12.98,0
6/26/15 11:00,67676,1099,63628,32,6186,0.78,516393,13.11,0
6/26/15 12:00,78529,1284,76571,33,7047,0.8,607732,12.92,0
6/26/15 13:00,95475,1652,89605,41,7962,0.9,786176,12.14,0
6/26/15 14:00,86599,1565,81778,38,7704,0.94,724983,11.94,0
6/26/15 15:00,78264,1376,74238,38,6970,0.98,618376,12.66,0
6/26/15 16:00,77348,1471,72953,48,6375,0.92,668669,11.57,0
6/26/15 17:00,66201,1256,61503,32,5853,1.08,580677,11.40,0
6/26/15 18:00,57230,1159,53286,35,5381,1.06,508368,11.26,0
6/26/15 19:00,61080,1093,56274,34,6550,1.1,545105,11.21,0
6/26/15 20:00,53531,931,49839,31,5677,1.15,471803,11.35,0
6/26/15 21:00,53700,1015,49930,30,5839,1.13,445089,12.07,0
6/26/15 22:00,56809,1033,52029,23,6732,1.15,480170,11.83,0
6/26/15 23:00,52737,1038,49125,21,6363,1.14,453285,11.63,0
6/27/15 0:00,76378,1328,70752,25,6606,0.98,591929,12.90,0
6/27/15 1:00,83187,1442,76909,38,14053,1,672960,12.36,0
6/27/15 2:00,79952,1471,73817,38,14795,1.01,648976,12.32,0
6/27/15 3:00,69014,1290,64686,32,12312,1.1,561259,12.30,0
6/27/15 4:00,56036,991,52504,27,10175,1.15,460275,12.17,0
6/27/15 5:00,48510,863,45339,24,8335,1.24,392857,12.35,0
6/27/15 6:00,41083,791,38445,12,6957,1.25,334313,12.29,0
6/27/15 7:00,33156,604,30324,7,5960,1.35,272777,12.15,0
6/27/15 8:00,26935,494,24570,7,5105,1.36,223461,12.05,0
6/27/15 9:00,24307,440,22139,17,4712,1.44,203897,11.92,0
6/27/15 10:00,28485,509,25973,14,5100,1.29,233636,12.19,0
6/27/15 11:00,37671,678,35195,21,6193,1.22,301351,12.50,0
6/27/15 12:00,51386,870,48245,38,7985,1.18,397011,12.94,0
6/27/15 13:00,60457,1070,56805,29,9257,1.31,464773,13.01,0
6/27/15 14:00,62090,1192,58920,36,9187,1.19,474328,13.09,0
6/27/15 15:00,61518,1115,57513,52,8582,1.29,463547,13.27,0
6/27/15 16:00,60569,1113,56936,22,7700,1.32,448888,13.49,0
6/27/15 17:00,55032,1035,52096,19,6951,1.33,410095,13.42,0
6/27/15 18:00,59086,1027,55124,24,8325,1.25,446209,13.24,0
6/27/15 19:00,51469,897,48581,26,7056,1.24,390983,13.16,0
6/27/15 20:00,53234,939,49946,20,7428,1.24,411599,12.93,0
6/27/15 21:00,50997,871,48088,31,6744,1.18,395150,12.91,0
6/27/15 22:00,42839,687,41067,28,6097,1.13,341407,12.55,0
6/27/15 23:00,37861,603,35016,23,5462,1.15,303151,12.49,0
6/28/15 0:00,36534,622,34271,17,4982,1.22,293065,12.47,0
6/28/15 1:00,32942,596,30015,21,4733,1.16,266993,12.34,0
6/28/15 2:00,31927,574,29499,25,4499,1.22,258672,12.34,0
6/28/15 3:00,30030,550,27550,13,4230,1.27,244309,12.29,0
6/28/15 4:00,25544,447,23328,17,3624,1.33,206971,12.34,0
6/28/15 5:00,21201,419,19263,14,3196,1.49,172789,12.27,0
6/28/15 6:00,18211,349,16347,13,2675,1.66,148449,12.27,0
6/28/15 7:00,14654,257,13419,6,2281,1.67,121044,12.11,0
6/28/15 8:00,12702,239,11473,9,2118,1.39,105752,12.01,0
6/28/15 9:00,11971,151,10812,9,2002,1.6,102277,11.70,0
6/28/15 10:00,12495,201,11176,12,1930,1.41,103809,12.04,0
6/28/15 11:00,16206,300,14830,16,2462,1.31,133071,12.18,0
6/28/15 12:00,22675,355,20880,18,3352,1.25,179192,12.65,0
6/28/15 13:00,28604,499,26229,14,3957,1.31,219744,13.02,0
6/28/15 14:00,33327,549,31220,19,4174,1.38,249156,13.38,0
6/28/15 15:00,38610,677,35833,28,4213,1.24,287384,13.43,0
6/28/15 16:00,37714,651,34873,26,3949,1.43,276618,13.63,0
6/28/15 17:00,33405,574,31007,27,3647,1.26,249223,13.40,0
6/28/15 18:00,41738,923,38487,25,3536,1.07,318163,13.12,0
6/28/15 19:00,37961,774,34549,28,3294,1.18,292083,13.00,0
6/28/15 20:00,39886,795,36076,35,3895,1.14,310986,12.83,0
6/28/15 21:00,37050,737,34739,24,3477,1.05,282786,13.10,0
6/28/15 22:00,38447,700,35656,17,3122,1.08,286883,13.40,0
6/28/15 23:00,35138,689,32638,29,2921,1.04,266014,13.21,0
6/29/15 0:00,37764,701,34166,20,2656,1.1,280283,13.47,0
6/29/15 1:00,34837,631,32140,23,2701,1.01,261151,13.34,0
6/29/15 2:00,33853,641,30914,20,2763,1.09,256100,13.22,0
6/29/15 3:00,31421,552,28730,20,3079,1.11,246230,12.76,0
6/29/15 4:00,25656,429,23366,11,2455,1.25,198622,12.92,0
6/29/15 5:00,22561,395,20183,16,1961,1.28,170235,13.25,0
6/29/15 6:00,17333,319,15784,21,1461,1.18,135131,12.83,0
6/29/15 7:00,14256,248,12581,8,1272,1.28,114263,12.48,0
6/29/15 8:00,11427,175,10191,6,978,1.35,92337,12.38,0
6/29/15 9:00,11437,174,10294,5,948,1.32,91638,12.48,0
6/29/15 10:00,14231,231,13011,3,1171,1.11,110688,12.86,0
6/29/15 11:00,19164,330,17443,18,1667,1.16,146493,13.08,0
6/29/15 12:00,23722,446,21799,21,2032,1.22,179206,13.24,0
6/29/15 13:00,35423,703,28684,27,3930,1.4,315213,11.24,0
6/29/15 14:00,33748,666,28297,33,3647,1.44,302389,11.16,0
6/29/15 15:00,51936,819,46097,27,3900,1.19,465551,11.16,1
6/29/15 16:00,48287,821,42498,35,3960,1.38,446144,10.82,0
6/29/15 17:00,40263,750,34999,48,3574,1.27,373021,10.79,0
6/29/15 18:00,48218,789,43219,31,3278,1.29,430257,11.21,0
6/29/15 19:00,46401,734,42693,33,3733,1.17,419249,11.07,0
6/29/15 20:00,123222,1472,111464,37,4469,1,1002911,12.29,1
6/29/15 21:00,95262,1249,87243,45,4121,1.14,799305,11.92,0
6/29/15 22:00,89509,1212,81566,44,6369,1.03,755184,11.85,0
6/29/15 23:00,86781,1241,78985,63,7615,1.1,721733,12.02,0
6/30/15 0:00,84044,1320,76870,53,6761,1.03,703754,11.94,0
6/30/15 1:00,76725,1191,69937,57,6103,1.07,619936,12.38,0
6/30/15 2:00,68504,1084,62970,51,5742,1.12,552669,12.40,0
6/30/15 3:00,64448,1054,58477,46,5034,1.25,511367,12.60,0
6/30/15 4:00,52705,807,48481,49,4079,1.23,417369,12.63,0
6/30/15 5:00,41174,604,37432,31,3236,1.32,327825,12.56,0
6/30/15 6:00,33369,476,29456,22,2655,1.51,266090,12.54,0
6/30/15 7:00,25889,346,23208,27,1929,1.5,209230,12.37,0
6/30/15 8:00,21761,292,19488,15,1652,1.38,180236,12.07,0
6/30/15 9:00,21008,311,19009,10,1579,1.36,170162,12.35,0
6/30/15 10:00,26400,387,23639,11,1937,1.4,216642,12.19,0
6/30/15 11:00,35731,529,32463,23,2789,1.21,295070,12.11,0
6/30/15 12:00,40371,612,37237,37,3262,1.14,323384,12.48,0
6/30/15 13:00,53014,907,45674,52,5306,1.43,490301,10.81,0
6/30/15 14:00,57669,980,51154,51,5414,1.31,545421,10.57,0
6/30/15 15:00,58567,901,51887,34,5184,1.3,529628,11.06,0
6/30/15 16:00,189430,3685,174213,87,6010,0.97,1465531,12.93,1
6/30/15 17:00,220607,3787,204340,77,6215,1.03,1634859,13.49,0
6/30/15 18:00,222870,3579,207526,77,7993,0.94,1644222,13.55,0
6/30/15 19:00,248838,3825,233666,74,9576,1.02,1865669,13.34,0
6/30/15 20:00,245736,3508,225364,66,14196,1.06,1929216,12.74,0
6/30/15 21:00,243154,3666,225885,76,15722,1.06,1831685,13.27,0
6/30/15 22:00,235358,3534,216667,57,13147,1.11,1700661,13.84,0
6/30/15 23:00,253420,3840,235438,75,11426,1.03,1788789,14.17,0
7/1/15 0:00,232769,3590,213924,59,10003,1.02,1567906,14.85,0
7/1/15 1:00,220987,3440,206374,78,9417,1.04,1513827,14.60,0
7/1/15 2:00,199163,2969,184770,62,9218,1.06,1381299,14.42,0
7/1/15 3:00,188038,2893,171305,68,9593,1.14,1356724,13.86,0
7/1/15 4:00,149893,2381,138021,46,8180,1.26,1061411,14.12,0
7/1/15 5:00,127509,2075,118500,36,6923,1.23,895780,14.23,0
7/1/15 6:00,112730,1692,104863,42,5627,1.27,789441,14.28,0
7/1/15 7:00,95359,1472,87761,32,4622,1.2,680591,14.01,0
7/1/15 8:00,83334,1203,77183,25,3868,1.15,602320,13.84,0
7/1/15 9:00,82358,1162,76013,34,3603,1.17,588265,14.00,0
7/1/15 10:00,103629,1434,96734,38,4367,1.24,718435,14.42,0
7/1/15 11:00,135422,1811,125523,52,5371,1.18,940742,14.40,0
7/1/15 12:00,152513,2067,142136,69,6581,1.14,1092868,13.96,0
7/1/15 13:00,170889,2827,156331,69,8316,1.22,1228849,13.91,0
7/1/15 14:00,163628,2722,149403,77,8419,1.2,1179382,13.87,0
7/1/15 15:00,155061,2498,144917,54,8539,1.18,1135175,13.66,0
7/1/15 16:00,150204,2538,138266,64,7575,1.19,1077554,13.94,0
7/1/15 17:00,143159,2454,132212,54,8664,1.19,1056700,13.55,0
7/1/15 18:00,129207,2176,119455,50,9293,1.17,959236,13.47,0
7/1/15 19:00,120785,2019,112143,39,8368,1.16,901934,13.39,0
7/1/15 20:00,136852,2212,127836,41,11463,1.13,1098425,12.46,0
7/1/15 21:00,213543,3812,196008,84,17207,0.94,1737487,12.29,1
7/1/15 22:00,200139,3730,187695,90,15855,0.96,1609088,12.44,0
7/1/15 23:00,196625,3867,179645,108,24452,0.96,1616235,12.17,0
7/2/15 0:00,194149,3677,181529,116,23322,0.98,1553977,12.49,0
7/2/15 1:00,196971,3572,183087,129,23072,0.96,1601689,12.30,0
7/2/15 2:00,191223,3547,176581,84,22038,0.99,1520847,12.57,0
7/2/15 3:00,172559,3164,160717,93,19961,1.04,1373464,12.56,0
7/2/15 4:00,135588,2378,127509,82,15666,1.1,1097137,12.36,0
7/2/15 5:00,110049,2104,101690,72,12367,1.18,869419,12.66,0
7/2/15 6:00,92323,1653,87099,47,10109,1.24,728407,12.67,0
7/2/15 7:00,74219,1314,69881,36,8133,1.23,594091,12.49,0
7/2/15 8:00,64089,1136,59263,35,6898,1.26,517265,12.39,0
7/2/15 9:00,63581,1011,59289,36,6662,1.2,513203,12.39,0
7/2/15 10:00,82392,1247,76703,54,8391,1.17,643031,12.81,0
7/2/15 11:00,107737,1813,101660,60,10672,1.05,861990,12.50,0
7/2/15 12:00,124526,2092,116528,96,12745,1.08,985268,12.64,0
7/2/15 13:00,140575,2532,127800,76,14495,1.19,1201667,11.70,0
7/2/15 14:00,130230,2385,119844,95,13671,1.21,1110699,11.73,0
7/2/15 15:00,117414,2129,109371,101,12256,1.15,1034259,11.35,0
7/2/15 16:00,110067,2038,99809,83,11145,1.22,907314,12.13,0
7/2/15 17:00,102466,1851,93756,74,10346,1.22,839901,12.20,0
7/2/15 18:00,98564,1991,89720,76,9688,1.16,846715,11.64,0
7/2/15 19:00,95986,1718,89915,75,9135,1.15,785598,12.22,0
7/2/15 20:00,117488,1998,107532,50,9068,1.14,973734,12.07,0
7/2/15 21:00,108029,1840,99999,58,8669,1.14,920757,11.73,0
7/2/15 22:00,114602,2110,104701,77,14133,1.14,1009751,11.35,0
7/2/15 23:00,97671,1819,91377,65,11252,1.17,854102,11.44,0
7/3/15 0:00,97928,1747,90014,55,10764,1.16,832221,11.77,0
7/3/15 1:00,92471,1636,84656,57,9412,1.15,730887,12.65,0
7/3/15 2:00,91724,1671,84108,58,9215,1.14,724769,12.66,0
7/3/15 3:00,83982,1523,77356,50,8918,1.23,661925,12.69,0
7/3/15 4:00,69237,1240,64348,55,7070,1.29,544639,12.71,0
7/3/15 5:00,57282,1008,53562,40,5734,1.34,451148,12.70,0
7/3/15 6:00,48973,831,46017,27,4882,1.49,383849,12.76,0
7/3/15 7:00,38759,676,35709,18,3890,1.34,307641,12.60,0
7/3/15 8:00,31225,564,28969,18,3162,1.41,251131,12.43,0
7/3/15 9:00,28718,493,26625,18,2808,1.42,230860,12.44,0
7/3/15 10:00,33463,557,31053,28,3123,1.29,263096,12.72,0
7/3/15 11:00,45442,790,42208,41,4357,1.32,353452,12.86,0
7/3/15 12:00,56459,962,52521,50,5130,1.3,432499,13.05,0
7/3/15 13:00,72710,1279,65680,56,7840,1.41,581447,12.51,0
7/3/15 14:00,74698,1435,67699,55,8355,1.4,589103,12.68,0
7/3/15 15:00,77202,1460,70517,56,9463,1.33,628561,12.28,0
7/3/15 16:00,73542,1368,67710,45,8343,1.46,587233,12.52,0
7/3/15 17:00,62760,1247,57704,56,7303,1.39,505416,12.42,0
7/3/15 18:00,57272,1187,52764,48,6414,1.43,459908,12.45,0
7/3/15 19:00,54032,1060,49552,33,6014,1.42,433195,12.47,0
7/3/15 20:00,65549,1286,59257,43,5603,1.31,508729,12.88,0
7/3/15 21:00,60185,1203,55363,38,5215,1.4,466990,12.89,0
7/3/15 22:00,55014,1079,50761,33,5130,1.38,428724,12.83,0
7/3/15 23:00,48454,925,45642,38,4602,1.35,378516,12.80,0
7/4/15 0:00,45141,862,42029,32,4182,1.43,354081,12.75,0
7/4/15 1:00,43534,836,41312,28,3892,1.32,339674,12.82,0
7/4/15 2:00,42863,861,39784,28,3712,1.37,334366,12.82,0
7/4/15 3:00,44023,875,41557,29,4153,1.29,344127,12.79,0
7/4/15 4:00,36089,791,32704,22,3549,1.43,286734,12.59,0
7/4/15 5:00,30415,614,27777,11,2981,1.44,240888,12.63,0
7/4/15 6:00,25976,521,23114,15,2644,1.55,205277,12.65,0
7/4/15 7:00,21587,446,19713,22,2269,1.61,172614,12.51,0
7/4/15 8:00,17637,376,16115,9,1841,1.6,140207,12.58,0
7/4/15 9:00,15937,301,14514,9,1638,1.62,129109,12.34,0
7/4/15 10:00,17170,261,15659,13,1701,1.52,137917,12.45,0
7/4/15 11:00,22653,428,20449,22,2261,1.58,180962,12.52,0
7/4/15 12:00,28933,553,26990,21,2797,1.41,227122,12.74,0
7/4/15 13:00,33331,632,30324,28,3320,1.45,260170,12.81,0
7/4/15 14:00,34044,670,31342,27,3475,1.52,268709,12.67,0
7/4/15 15:00,37798,692,34532,26,4242,1.39,303265,12.46,0
7/4/15 16:00,33542,622,30750,29,3876,1.43,272406,12.31,0
7/4/15 17:00,30032,581,27400,24,3237,1.43,244948,12.26,0
7/4/15 18:00,28069,535,25177,23,2915,1.44,228007,12.31,0
7/4/15 19:00,25461,500,22542,27,2677,1.46,208933,12.19,0
7/4/15 20:00,52010,1060,47420,31,2692,1.47,379172,13.72,1
7/4/15 21:00,48919,1002,45790,31,2526,1.55,353877,13.82,0
7/4/15 22:00,40911,818,37521,24,2370,1.66,301551,13.57,0
7/4/15 23:00,37261,730,33839,26,2241,1.61,274422,13.58,0
7/5/15 0:00,52847,861,48780,27,4816,1.28,417464,12.66,0
7/5/15 1:00,41584,668,38456,31,3627,1.31,329063,12.64,0
7/5/15 2:00,41298,703,38032,19,3408,1.31,323677,12.76,0
7/5/15 3:00,40192,669,36948,22,3215,1.49,311467,12.90,0
7/5/15 4:00,34898,621,31416,14,2787,1.43,268262,13.01,0
7/5/15 5:00,30217,557,27576,16,2544,1.52,234693,12.88,0
7/5/15 6:00,27158,523,24814,22,2239,1.65,210205,12.92,0
7/5/15 7:00,23793,342,21451,11,2127,1.73,185603,12.82,0
